11,1,0.611570247934,42,35,59,74
11,1,0.597014925373,52,38,43,60
11,2,0.627615062762,40,11,78,75
11,2,0.53807106599,36,6,85,53
11,2,0.382222222222,50,7,132,43
11,2,0.666666666667,42,25,74,99
11,2,0.804270462633,64,24,31,113
11,2,0.366666666667,69,8,68,22
11,2,0.591194968553,61,22,43,47
11,2,0.879310344828,26,23,19,153
11,2,0.378048780488,47,14,88,31
11,2,0.694063926941,49,22,45,76
11,3,0.805970149254,77,15,50,135
11,3,0.894545454545,52,7,22,123
11,3,0.882352941176,40,21,19,150
11,3,0.850704225352,30,11,42,151
11,3,0.858974358974,29,13,31,134
11,3,0.842105263158,62,10,35,120
11,3,0.68275862069,98,27,65,99
11,3,0.854304635762,39,8,36,129
11,3,0.847682119205,66,19,27,128
11,3,0.86524822695,41,7,31,122
11,4,0.803797468354,28,21,41,127
11,4,0.669064748201,51,13,79,93
11,4,0.61320754717,56,11,71,65
11,4,0.842490842491,72,16,27,115
11,4,0.713692946058,70,43,26,86
11,4,0.443438914027,82,10,113,49
11,4,0.727941176471,43,17,57,99
11,4,0.43654822335,32,8,103,43
11,4,0.679738562092,57,32,66,104
11,4,0.866141732283,37,12,39,165
5,3,0.880636604775,42,7,38,166
5,3,0.803814713896,168,24,120,295
3,3,0.896305125149,112,45,42,376
3,3,0.827067669173,195,83,55,330
3,3,0.756804214223,250,116,161,431
1,3,0.666369313113,621,52,696,747
3,3,0.771428571429,149,48,224,459
3,3,0.751027115859,152,70,233,457
5,3,0.854421768707,114,18,89,314
5,3,0.808153477218,147,55,105,337
5,3,0.867203219316,123,37,95,431
5,3,0.774774774775,175,79,71,258
5,3,0.75499092559,183,30,105,208
5,3,0.735751295337,142,31,71,142
5,3,0.874003189793,78,18,61,274
5,3,0.852173913043,193,65,54,343
5,3,0.919003115265,49,7,45,295
5,3,0.848585690516,51,16,75,255
5,3,0.949096880131,46,7,24,289
